t,AF3,F7,F3,F4,F8,AF7
56560.0000,-261.5445,388.0623,340.4900,687.0605,-442.0247,-1376.2424
56580.0000,-264.1321,383.0403,348.5891,679.9363,-456.7343,-1379.3943
56600.0000,-243.7660,386.9701,345.3288,690.0394,-454.9619,-1367.4705
56620.0000,-232.8496,398.1155,353.7717,688.9348,-446.7983,-1370.1688
56640.0000,-246.9048,399.7552,348.1672,681.9839,-439.0550,-1396.7179
56660.0000,-226.7040,401.3615,342.9375,680.0035,-428.7082,-1374.9375
56680.0000,-249.1514,403.6768,339.9953,684.9716,-450.0449,-1413.9640
56700.0000,-248.3914,410.4743,338.0892,678.0483,-420.6122,-1400.7010
56720.0000,-233.3956,409.5092,344.8104,686.9299,-417.1597,-1373.1971
56740.0000,-226.2250,407.6411,342.2928,681.0941,-400.5417,-1377.4285
56760.0000,-260.6796,396.3139,323.6060,674.9289,-436.3393,-1386.4620
56780.0000,-246.0174,409.7028,344.4602,674.0284,-443.4128,-1382.1814
56800.0000,-228.8403,451.1758,355.4473,688.8818,-381.4557,-1342.6804
56820.0000,-239.7466,436.9018,345.6548,680.0804,-372.1553,-1350.9020
56840.0000,-245.1620,449.0935,343.2536,680.9464,-405.5897,-1350.9496
56860.0000,-207.5403,488.1406,361.8376,691.1273,-343.0054,-1317.6311
56880.0000,-211.2879,479.9090,356.0968,686.8860,-375.7985,-1312.1755
56900.0000,-241.3269,463.2910,349.0212,679.0527,-359.8550,-1326.4004
56920.0000,-198.5209,500.6949,381.9025,686.8857,-320.9658,-1289.4086
56940.0000,-265.1740,462.3472,339.1701,672.0619,-397.6499,-1354.2021
56960.0000,-241.7507,470.6503,342.7288,674.9055,-368.1900,-1342.6428
56980.0000,-246.8924,465.4860,352.3534,678.0981,-363.3468,-1312.9801
57000.0000,-237.8961,473.5064,351.5822,674.9102,-334.4312,-1310.8198
57020.0000,-244.8202,468.5987,352.5057,677.0536,-356.2070,-1317.8121
57040.0000,-243.0701,467.2881,351.4400,673.8807,-367.6413,-1310.9814
57060.0000,-249.6246,461.7652,350.6153,671.0950,-335.9434,-1332.6914
57080.0000,-227.2069,475.1991,355.3266,680.9734,-337.8998,-1290.1002
57100.0000,-247.4967,474.9068,343.7505,676.0848,-393.7441,-1321.5620
57120.0000,-244.2997,462.1908,352.2124,669.9492,-361.0770,-1299.2125
57140.0000,-261.4819,471.9978,344.8651,673.0517,-365.4539,-1322.4690
57160.0000,-206.3771,481.1270,365.1031,679.9616,-316.2990,-1294.2867
57180.0000,-209.3148,490.0111,363.9612,676.0594,-315.2780,-1311.3954
57200.0000,-219.4187,468.9843,356.0088,674.9779,-347.6246,-1318.3385
57220.0000,-229.2728,469.0104,354.0206,676.0463,-333.9803,-1328.3669
57240.0000,-249.4398,440.9397,343.9492,669.9867,-356.8967,-1356.3884
57260.0000,-229.2302,465.1089,356.1127,671.0415,-353.7842,-1346.3575
57280.0000,-252.4975,441.8492,356.8704,656.9623,-371.0893,-1355.4016
57300.0000,-245.2946,450.1992,347.1607,673.0246,-363.4682,-1349.3599
57320.0000,-217.5171,502.9431,375.8266,668.9423,-316.3037,-1352.3701
57340.0000,-228.1968,492.1934,365.1847,675.0103,-329.2227,-1343.3961
57360.0000,-250.4998,469.9225,354.8086,664.9720,-347.6387,-1359.3248
57380.0000,-226.2965,480.1124,367.2235,661.9980,-337.9982,-1345.4592
57400.0000,-247.5712,473.8720,354.7979,671.9395,-354.9068,-1363.2576
57420.0000,-241.2813,478.1931,353.2388,655.0361,-349.7632,-1361.5305
57440.0000,-241.5165,496.8577,360.7654,667.9521,-365.0793,-1378.1826
57460.0000,-233.2733,494.1818,363.2274,667.0482,-357.5443,-1364.6251
57480.0000,-230.4204,511.9456,369.7780,657.9161,-317.3132,-1351.0740
57500.0000,-207.3660,518.0544,379.2146,671.1421,-308.2603,-1321.7063
57520.0000,-229.4824,510.9035,354.8051,655.8981,-320.5916,-1350.9673
57540.0000,-237.3709,503.0534,347.2047,665.1400,-323.9289,-1341.8422
57560.0000,-243.4239,529.0212,360.8010,670.8595,-277.8615,-1319.8335
57580.0000,-230.3775,511.9626,363.1695,669.1469,-293.6989,-1321.9620
57600.0000,-247.3998,498.1111,345.8514,653.7340,-353.2080,-1349.7211
57620.0000,-261.5033,502.9192,345.1414,653.2488,-317.3948,-1345.1021
57640.0000,-239.2987,517.2087,350.8888,653.6836,-316.3755,-1327.5824
57660.0000,-242.5612,503.7917,354.0764,661.3203,-319.1407,-1340.2351
57680.0000,-233.2060,521.2426,360.9278,669.6692,-344.7067,-1311.4426
57700.0000,-216.5723,531.6884,361.0477,673.3619,-291.9208,-1304.3491
57720.0000,-237.1651,512.3740,355.9836,658.5729,-310.9727,-1320.3131
57740.0000,-227.5941,528.5945,359.0046,653.4185,-293.6596,-1311.4789
57760.0000,-231.0777,530.4096,359.0316,657.5629,-310.2381,-1313.2004
57780.0000,-216.6997,531.4792,367.9289,657.4458,-324.3896,-1314.5929
57800.0000,-212.0034,534.5911,368.1028,657.5020,-294.4350,-1306.0750
57820.0000,-210.7400,527.4197,357.8817,664.4886,-291.1650,-1317.7070
57840.0000,-199.9644,537.6980,363.1628,671.4057,-288.6625,-1292.9625
57860.0000,-203.8839,530.2743,362.8180,672.5691,-306.9690,-1293.8132
57880.0000,-209.9364,526.8086,365.2209,668.3344,-288.8856,-1315.8490
57900.0000,-186.9746,559.2044,382.7515,672.6183,-299.7584,-1284.9314
57920.0000,-182.8173,548.9426,370.2801,669.3213,-294.1060,-1284.7422
57940.0000,-204.0451,538.0305,366.6850,662.6631,-264.5771,-1299.0557
57960.0000,-187.7558,532.0960,369.3788,666.2578,-276.2558,-1293.6322
57980.0000,-190.0610,562.8956,369.6108,661.7621,-295.3766,-1310.1702
58000.0000,-199.6166,562.2541,354.4500,666.2244,-285.4430,-1317.5347
58020.0000,-213.1966,546.7237,348.4980,648.7703,-291.2155,-1326.2802
58040.0000,-211.4914,569.3218,358.5403,654.2083,-289.6130,-1309.4478
58060.0000,-205.3509,566.5712,356.4206,651.8176,-279.0375,-1286.3452
58080.0000,-179.4036,559.5279,354.6101,666.1689,-277.6980,-1281.3503
58100.0000,-195.4021,552.4423,353.3318,663.8208,-294.9716,-1286.4274
58120.0000,-183.3129,570.6680,363.7068,667.1938,-267.8649,-1278.2681
58140.0000,-206.5838,568.3256,365.2584,641.8482,-294.9088,-1304.5167
58160.0000,-188.2091,569.7333,353.7797,634.1631,-310.9148,-1302.1851
58180.0000,-220.6847,560.1835,339.1405,630.8043,-332.8629,-1325.6084
58200.0000,-199.0484,569.8550,362.8848,640.2067,-285.8840,-1319.1139
58220.0000,-179.7723,572.1451,375.0528,644.7579,-321.8032,-1311.6696
58240.0000,-184.9623,560.0475,364.9717,642.1967,-317.8872,-1319.0526
58260.0000,-184.9128,561.9858,352.9541,643.7924,-306.8632,-1285.7250
58280.0000,-188.8767,562.0632,363.0739,642.2156,-295.9172,-1292.9785
58300.0000,-193.9877,547.8829,355.8548,645.7434,-307.9080,-1291.7982
58320.0000,-172.6574,566.2307,366.1792,645.2644,-304.8857,-1277.8917
58340.0000,-156.0985,569.7954,361.7658,655.7104,-294.9414,-1280.8557
58360.0000,-160.5688,575.2886,362.2667,656.2452,-306.8074,-1287.8253
58380.0000,-165.2696,580.7154,364.6649,655.6700,-299.0569,-1286.9204
58400.0000,-190.4212,563.4045,348.3653,646.2822,-319.6220,-1309.7860
58420.0000,-176.3502,587.5806,357.5723,639.5822,-295.1783,-1296.9835
58440.0000,-145.3481,602.4681,372.5037,649.3514,-306.5382,-1289.7169
58460.0000,-155.4495,593.6141,358.4412,647.5502,-319.2961,-1291.0344
58480.0000,-158.2149,598.4370,387.5930,650.4368,-296.3554,-1273.6705
58500.0000,-123.5650,613.5564,367.3495,652.5059,-322.4874,-1250.1367
58520.0000,-165.1761,589.4843,340.6823,645.4893,-317.1206,-1273.6366
58540.0000,-172.6258,595.4636,346.2507,645.4626,-318.6865,-1287.1238
58560.0000,-168.1223,595.4789,343.7880,644.5034,-328.9426,-1276.6073
58580.0000,-151.7617,597.5043,370.1479,647.3953,-313.8815,-1241.2037
58600.0000,-149.0729,598.4466,356.8976,657.5737,-316.7188,-1221.6445
58620.0000,-145.7594,622.5265,366.0545,658.3901,-311.1676,-1231.2037
58640.0000,-154.9741,590.4090,365.9648,646.5799,-312.6049,-1230.6300
58660.0000,-153.7440,584.5229,367.9795,655.3195,-323.3209,-1225.2360
58680.0000,-174.9573,594.4340,354.0756,646.6333,-317.2882,-1227.6072
58700.0000,-159.7919,592.5869,362.8685,656.3121,-301.5899,-1215.2335
58720.0000,-151.0176,601.3123,368.1644,647.7137,-261.1159,-1172.5907
58740.0000,-146.8174,592.6530,360.7989,648.2523,-268.7454,-1190.2072
58760.0000,-155.9589,572.2874,354.2376,647.7488,-298.8802,-1187.6121
58780.0000,-174.7500,560.8007,343.7213,639.1580,-310.0561,-1192.1843
58800.0000,-175.9878,569.2164,347.2881,639.7648,-293.6561,-1195.6418
58820.0000,-157.7205,592.8303,353.6723,643.1837,-272.1689,-1186.1475
58840.0000,-170.1180,577.1226,349.3359,644.7866,-317.4322,-1199.6866
58860.0000,-161.6896,564.9510,343.5942,634.1011,-296.4261,-1220.1206
58880.0000,-167.1589,594.0020,336.4017,640.8436,-305.3016,-1226.7401
58900.0000,-145.6261,602.1498,352.5573,623.1437,-280.5660,-1198.0571
58920.0000,-158.1720,591.8601,345.4651,611.7953,-315.0342,-1231.7777
58940.0000,-125.5325,617.2268,383.5233,628.1370,-298.7797,-1195.9919
58960.0000,-118.2484,598.7775,372.4954,629.8212,-279.8882,-1193.8258
58980.0000,-128.4476,601.3372,367.4956,633.1310,-306.9579,-1223.9430
59000.0000,-122.3947,602.5643,373.5228,633.7832,-303.8173,-1207.9081
59020.0000,-128.3205,599.4639,353.4790,634.0761,-301.0625,-1197.8446
59040.0000,-110.5425,607.4446,371.5521,637.8370,-272.6193,-1206.9867
59060.0000,-130.2163,594.7069,340.4320,633.1411,-296.1594,-1221.7758
59080.0000,-138.6276,601.3071,349.5366,633.7617,-298.6070,-1225.0939
59100.0000,-167.0896,555.7487,337.4172,638.1635,-332.2158,-1231.6831
59120.0000,-125.7916,594.0983,350.5533,633.7424,-281.4926,-1223.1820
59140.0000,-156.8912,617.0253,346.4283,642.1428,-279.2366,-1233.5801
59160.0000,-145.9495,636.9883,348.5544,633.7273,-305.5249,-1253.3097
59180.0000,-124.7812,665.1332,355.4419,634.1365,-280.2762,-1245.4807
59200.0000,-148.0878,643.7813,347.5431,639.7511,-301.4929,-1225.3988
59220.0000,-127.6439,648.3069,361.4649,640.1996,-289.2860,-1226.3467
59240.0000,-126.2069,633.7042,360.5465,639.7216,-269.4544,-1223.5342
59260.0000,-123.4833,633.3798,360.4749,638.2458,-272.1953,-1216.2158
59280.0000,-133.3860,622.5671,348.5171,634.7048,-307.5858,-1228.6572
59300.0000,-142.3438,621.5498,352.4973,633.2766,-273.1406,-1230.0889
59320.0000,-126.4801,632.3671,358.4869,645.7209,-280.5850,-1210.7793
59340.0000,-150.2637,621.6711,346.5097,638.3016,-275.0726,-1246.9722
59360.0000,-138.5764,628.3014,354.4721,639.6503,-281.6769,-1224.9224
59380.0000,-145.1271,607.7809,359.5554,639.2686,-301.0532,-1226.8475
59400.0000,-155.6731,606.2025,341.4337,632.6498,-323.7888,-1242.0424
59420.0000,-156.9897,600.8162,344.5614,640.3276,-305.9393,-1223.7234
59440.0000,-162.8174,596.0691,345.4243,637.6311,-300.9666,-1257.1738
59460.0000,-151.8531,596.9518,352.5847,640.3456,-297.7654,-1223.5934
59480.0000,-131.9473,603.0532,350.3978,644.5983,-274.0630,-1221.2817
59500.0000,-143.8172,600.0102,350.6143,638.3735,-278.5566,-1209.4623
59520.0000,-147.0302,587.9200,328.3711,636.5647,-297.3005,-1218.4165
59540.0000,-153.6921,612.0156,345.6294,629.3210,-293.4041,-1232.3510
59560.0000,-150.1195,649.9613,354.3768,639.5809,-260.5004,-1221.5343
59580.0000,-118.6315,654.1415,366.6355,639.3279,-244.1762,-1186.2068
59600.0000,-149.1797,624.9353,365.3687,640.6155,-237.6611,-1153.6234
59620.0000,-149.6402,609.0697,346.6337,637.3478,-278.9471,-1195.0907
59640.0000,-156.1755,592.8764,348.3518,624.5734,-273.8725,-1189.7539
59660.0000,-153.5092,595.0750,344.6499,620.3618,-271.6982,-1187.9711
59680.0000,-153.3011,595.8702,349.3318,625.6174,-293.1503,-1197.8683
59700.0000,-150.5645,598.0474,348.6300,626.3929,-290.5177,-1195.8726
59720.0000,-153.3276,595.8923,349.3392,625.6288,-293.3906,-1197.9733
59740.0000,-150.5409,598.0172,348.6196,626.3773,-290.2852,-1195.7816
59760.0000,-153.3493,595.9307,349.3494,625.6417,-293.6187,-1198.0714
59780.0000,-150.5273,597.9800,348.6076,626.3574,-290.0495,-1195.6882
59800.0000,-123.2948,634.0005,350.3716,620.6620,-252.8603,-1192.1610
59820.0000,-157.4564,608.9254,345.6194,629.2667,-287.7926,-1212.6028
59840.0000,-152.3481,603.0786,373.4099,633.6185,-281.0712,-1223.2559
59860.0000,-153.4440,593.9110,363.5891,639.2415,-268.4943,-1218.5208
59880.0000,-158.2651,592.1399,360.4322,643.6472,-295.3602,-1226.3342
59900.0000,-155.5001,572.7805,352.5544,652.2298,-267.2560,-1227.4678
59920.0000,-185.2726,574.1719,346.4617,672.7423,-302.6030,-1229.3967
59940.0000,-155.5464,595.7745,358.5298,675.2178,-265.1219,-1224.4146
59960.0000,-154.1406,601.2979,365.4961,689.7649,-269.8382,-1205.4371
59980.0000,-171.5920,594.6048,359.5023,700.1819,-269.8215,-1233.3760
60000.0000,-190.1826,594.4548,347.5187,705.8452,-297.0230,-1255.5116
60020.0000,-182.7230,594.5051,348.4310,708.1600,-271.6061,-1253.3336
60040.0000,-166.0828,592.5248,358.5596,714.8494,-274.1785,-1253.5526
60060.0000,-177.7685,591.4008,350.4110,721.1388,-300.4824,-1255.3060
60080.0000,-153.9212,603.6485,360.6267,730.9357,-291.4099,-1238.5653
60100.0000,-179.8725,577.2952,342.3763,731.1016,-309.3085,-1254.2823
60120.0000,-153.8400,603.7435,351.6498,740.9742,-267.6518,-1248.6003
60140.0000,-189.0306,605.1755,340.3088,740.0211,-321.0513,-1255.2731
60160.0000,-188.8079,589.8643,339.6865,723.0002,-286.7716,-1254.6069
60180.0000,-143.1024,627.0721,363.2783,721.9479,-274.8607,-1222.2565
60200.0000,-152.6707,621.9169,361.7415,736.0710,-266.9750,-1228.5858
60220.0000,-131.2616,629.0031,363.2378,746.9091,-274.7145,-1216.2510
60240.0000,-160.4784,601.0909,359.7912,738.0950,-276.0334,-1230.5833
60260.0000,-146.3854,629.8566,371.1884,744.8838,-259.6470,-1220.2643
60280.0000,-157.3200,623.1969,349.8110,735.1134,-260.2190,-1225.5833
60300.0000,-133.4723,625.7947,374.1459,748.8021,-234.4751,-1230.2839
60320.0000,-112.2050,629.2873,376.8833,752.1484,-237.2665,-1193.5463
60340.0000,-121.6757,630.7191,369.1018,734.7889,-278.3904,-1231.3226
60360.0000,-126.0006,626.3929,360.9377,732.1893,-268.4217,-1239.5245
60380.0000,-125.8829,634.5726,364.0692,737.7620,-276.3150,-1212.3516
60400.0000,-123.8028,637.4751,349.9419,736.2902,-267.5045,-1228.4978
60420.0000,-136.0322,648.4810,348.0077,735.7391,-286.2747,-1253.4089
60440.0000,-119.5889,649.5210,343.9972,743.3120,-279.4881,-1254.4714
60460.0000,-163.2720,630.4698,347.9849,734.6643,-285.2264,-1255.4570
60480.0000,-134.3645,628.6652,362.0132,741.3698,-305.5860,-1261.4211
60500.0000,-136.4356,627.3995,367.9629,751.6068,-265.1711,-1248.5183
60520.0000,-121.1893,631.7267,366.0517,761.4117,-285.5320,-1249.3644
60540.0000,-138.6543,604.2609,357.9532,759.5923,-273.1937,-1249.5706
60560.0000,-133.9434,612.7603,346.0663,745.4060,-309.5778,-1255.3020
60580.0000,-178.8947,568.2075,324.9241,744.5575,-338.2822,-1294.5835
60600.0000,-177.7665,570.8337,329.0786,739.4071,-339.5126,-1318.1772
60620.0000,-152.1774,595.1750,340.8951,759.5217,-325.2914,-1312.6750
60640.0000,-152.5127,606.8893,349.0975,762.4621,-294.4483,-1284.0914
60660.0000,-129.3661,604.1066,358.9144,764.4927,-321.3378,-1282.7206
60680.0000,-160.3378,573.9146,332.0933,769.4771,-329.3693,-1309.0298
60700.0000,-160.5555,569.1442,331.8883,765.4986,-335.4420,-1319.8193
60720.0000,-151.0788,578.8427,354.0898,774.6004,-316.3764,-1293.9496
60740.0000,-123.7560,598.0690,342.9034,782.4581,-261.5296,-1263.8607
60760.0000,-124.9203,600.8668,364.0714,777.5498,-293.2307,-1256.9359
60780.0000,-122.9609,576.0572,345.9156,772.4327,-316.5618,-1289.9517
60800.0000,-150.6616,557.9327,339.0546,782.5747,-305.1563,-1293.7965
60820.0000,-124.1580,594.0999,341.9476,772.4074,-321.7039,-1292.0300
60840.0000,-123.5181,600.8725,342.0385,786.6564,-275.9440,-1293.7126
60860.0000,-148.4012,593.0076,331.9374,773.4218,-311.8308,-1313.1298
60880.0000,-187.3731,559.9774,325.0150,764.5947,-334.8413,-1347.6567
60900.0000,-179.5604,559.9969,327.9743,774.3522,-301.0463,-1314.2053
60920.0000,-190.1033,561.8967,312.0001,768.6638,-341.7110,-1325.5615
60940.0000,-164.7431,572.0897,322.9779,749.3361,-315.1389,-1310.2739
60960.0000,-179.9836,566.9127,323.9838,728.6669,-341.5308,-1339.4895
60980.0000,-202.9184,559.0566,314.0286,722.3430,-364.3494,-1347.3717
61000.0000,-180.8387,566.8955,324.9283,717.6288,-320.2904,-1322.4109
61020.0000,-177.0058,567.0950,344.0711,735.3616,-320.5332,-1321.4200
61040.0000,-145.7090,570.9350,346.9218,731.6932,-288.1140,-1283.3217
61060.0000,-179.1488,557.0719,324.0958,731.3008,-313.7126,-1323.4989
61080.0000,-152.5268,550.8171,326.8748,735.6564,-315.9747,-1314.2596
61100.0000,-161.2650,545.1398,330.1429,733.2838,-320.9453,-1322.5782
61120.0000,-192.4336,536.8134,309.8270,731.6896,-316.7542,-1332.1781
61140.0000,-190.4268,532.1205,312.1633,730.3684,-333.1959,-1346.6757
61160.0000,-186.4196,528.7784,314.7809,737.6202,-311.5267,-1336.1019
61180.0000,-154.5052,538.1229,331.2362,737.3633,-302.4428,-1314.7456
61200.0000,-143.3026,560.8156,352.7420,746.6683,-303.2706,-1315.0055
61220.0000,-149.5313,536.2328,338.2686,739.3597,-319.6099,-1304.8159
61240.0000,-162.2536,530.7626,312.7073,732.5916,-335.0223,-1351.9447
61260.0000,-161.5518,553.2393,321.2959,741.3619,-293.8867,-1341.9248
61280.0000,-157.1823,558.7349,323.6722,740.5890,-340.8105,-1346.8755
61300.0000,-152.6300,550.2764,334.3333,752.4298,-314.0551,-1345.9921
61320.0000,-176.1733,528.6938,316.6098,742.5452,-326.5520,-1352.8079
61340.0000,-158.5599,537.2702,332.3916,745.4819,-323.3008,-1333.0502
61360.0000,-129.2234,565.7402,347.5764,752.5121,-309.3793,-1316.7233
61380.0000,-130.6026,543.2746,327.4326,753.4420,-287.5362,-1320.1295
61400.0000,-148.2370,547.6536,339.5427,755.4965,-284.0967,-1317.6395
61420.0000,-147.5759,549.2780,341.4698,759.5193,-321.7391,-1312.2064
61440.0000,-152.1972,533.6279,339.5077,760.4554,-290.9037,-1312.5662
61460.0000,-129.5343,565.3306,344.5067,761.5435,-305.0055,-1307.2760
61480.0000,-154.2623,573.6644,331.4805,755.4111,-318.6761,-1310.4883
61500.0000,-160.4418,596.3339,327.5230,753.5620,-300.1932,-1313.3625
61520.0000,-153.3175,592.6625,327.4379,752.3458,-315.4778,-1316.4076
61540.0000,-148.4082,611.4270,338.5483,755.6870,-309.4044,-1310.4384
61560.0000,-113.3757,617.6313,346.4464,755.3098,-270.2806,-1274.3147
61580.0000,-129.3202,595.4373,342.5844,759.7053,-304.5736,-1281.4972
61600.0000,-114.4698,603.6091,350.4037,760.2444,-309.2104,-1281.2537
61620.0000,-152.2563,586.4879,336.5978,754.7600,-356.7646,-1295.5739
61640.0000,-139.6097,596.5293,352.3801,763.2029,-307.0506,-1261.1754
61660.0000,-145.1085,591.5305,331.6147,760.8537,-313.9056,-1261.6272
61680.0000,-155.7079,584.5500,338.3700,760.1223,-345.9119,-1286.1063
61700.0000,-125.9926,578.5115,342.6223,760.9120,-320.9460,-1270.7054
61720.0000,-146.8814,604.5029,339.3728,766.0970,-302.7961,-1249.0940
61740.0000,-149.8916,576.5000,347.6243,763.9005,-312.1156,-1262.7628
61760.0000,-165.0143,564.4203,314.3647,758.0122,-354.7381,-1267.9613
61780.0000,-131.7578,599.4797,339.6221,771.9811,-285.1214,-1241.8984
61800.0000,-115.0745,598.4936,358.3777,776.9131,-302.6530,-1217.9473
61820.0000,-156.5501,579.5114,316.6002,759.0224,-318.1365,-1259.9700
61840.0000,-169.2036,564.4095,329.4061,777.8946,-339.6157,-1268.8204
61860.0000,-171.5175,558.5685,333.5791,770.1273,-348.2419,-1282.9827
61880.0000,-188.3388,529.4913,310.4005,764.8046,-348.6226,-1290.7688
61900.0000,-184.3605,540.4975,323.5351,775.1893,-342.2342,-1285.0410
61920.0000,-213.5016,527.4776,309.4453,767.7623,-362.5553,-1322.7285
61940.0000,-185.2356,546.4527,333.5269,782.2302,-342.2413,-1278.0981
61960.0000,-179.6375,565.5345,337.4916,781.6712,-340.6146,-1286.6497
61980.0000,-186.1309,563.4098,323.4620,772.2794,-330.2026,-1280.1653
62000.0000,-182.7765,572.4990,352.5133,777.6519,-323.5968,-1251.6577
62020.0000,-189.0434,562.4099,325.4433,782.3408,-350.2168,-1283.2272
62040.0000,-182.8777,565.6126,315.5692,783.6371,-352.7022,-1292.5352
62060.0000,-200.9040,596.3293,314.3999,789.4694,-321.0974,-1270.2827
62080.0000,-187.0075,600.5849,323.6107,786.5096,-347.7472,-1271.4777
62100.0000,-170.8431,612.2971,335.3460,794.5200,-293.0633,-1242.3909
62120.0000,-178.0398,593.7155,316.6482,789.4829,-308.8011,-1247.4871
62140.0000,-194.6843,587.2273,318.2831,791.5448,-311.0480,-1246.4504
62160.0000,-187.1737,594.7498,330.7015,797.4590,-282.7979,-1225.4268
62180.0000,-157.6109,595.1543,336.2487,797.5291,-288.9428,-1188.4736
62200.0000,-177.1788,579.8893,330.7546,798.4547,-293.8735,-1196.3666
62220.0000,-187.6308,580.1141,321.1812,797.5638,-309.9476,-1199.5331
62240.0000,-193.1982,564.9221,331.8268,800.4077,-298.9284,-1209.3164
62260.0000,-194.5395,559.9212,324.1282,794.6691,-316.8096,-1214.5862
62280.0000,-176.2040,595.0670,330.8796,795.3820,-304.9855,-1192.2445
62300.0000,-176.5471,566.8401,346.0683,797.6147,-355.8596,-1201.6353
62320.0000,-173.1870,569.2375,322.9329,789.3174,-315.9852,-1209.2179
62340.0000,-185.6174,558.6927,321.0109,780.6553,-333.7463,-1229.6930
62360.0000,-174.1555,591.4008,330.0092,790.3313,-342.0807,-1208.1648
62380.0000,-168.6564,588.5721,330.9808,786.7137,-305.7466,-1197.7113
62400.0000,-181.1538,591.5441,324.0492,785.3120,-336.0847,-1210.1348
62420.0000,-185.7129,590.4423,325.9072,788.7067,-308.7659,-1201.7678
62440.0000,-152.0263,598.6441,334.0847,782.2827,-303.0894,-1184.0835
62460.0000,-177.7444,591.2450,323.8712,781.7327,-327.7179,-1201.7997
62480.0000,-187.0333,596.8918,317.1259,788.3121,-297.0676,-1191.0526
62500.0000,-182.8654,591.0710,326.8265,779.7621,-312.7913,-1192.8345
62520.0000,-147.9189,606.9830,349.1940,798.3062,-280.0108,-1158.0007
62540.0000,-156.9223,596.8837,341.8014,788.7336,-283.7472,-1183.8677
62560.0000,-161.7701,600.2255,334.2202,780.2832,-319.9421,-1196.9713
62580.0000,-190.1285,579.7309,322.7339,787.6911,-309.8959,-1219.9323
62600.0000,-216.6451,558.2949,318.2603,786.2327,-325.8571,-1258.8782
62620.0000,-204.2449,564.4871,327.7277,787.6931,-327.9442,-1243.9862
62640.0000,-172.4638,588.4833,327.2949,782.2791,-317.7445,-1235.9048
62660.0000,-181.3572,597.3274,334.6866,787.6877,-332.0395,-1226.0066
62680.0000,-207.3244,566.6364,320.2975,787.2903,-317.6593,-1257.8984
62700.0000,-213.4772,603.2761,322.6496,779.7499,-322.1244,-1252.0403
62720.0000,-202.2584,596.8093,324.3283,786.2598,-310.6273,-1254.8833
62740.0000,-184.6580,624.0612,336.6357,790.6845,-305.3104,-1229.0428
62760.0000,-179.0823,595.0453,328.3430,787.3165,-300.4518,-1242.8469
62780.0000,-200.7869,566.9922,327.6385,786.7073,-339.4327,-1250.0687
62800.0000,-199.9584,575.0773,329.3643,774.3067,-332.2986,-1251.8351
62820.0000,-190.9626,571.7823,329.6259,786.6934,-333.5601,-1257.0785
62840.0000,-192.7908,571.2343,324.3746,789.3251,-331.1578,-1243.8225
62860.0000,-213.0218,565.7067,329.6136,779.6931,-342.7346,-1269.0176
62880.0000,-241.7391,538.3109,305.3733,789.3418,-362.9811,-1263.7477
62900.0000,-241.1856,532.6287,297.5977,778.6387,-383.8729,-1274.0125
62920.0000,-243.6424,530.3594,315.3705,775.4000,-369.8556,-1258.7441
62940.0000,-236.2533,528.6249,294.5970,777.5760,-353.0525,-1254.0720
62960.0000,-237.5209,534.3514,305.3745,768.3478,-364.6782,-1256.8298
62980.0000,-212.4021,536.6075,318.6211,775.5644,-335.1605,-1235.0441
63000.0000,-260.4748,514.4022,288.3672,761.3971,-367.5356,-1283.7887
63020.0000,-224.4231,532.5276,300.6107,767.5173,-349.3395,-1245.0238
63040.0000,-210.3647,535.4468,312.3484,767.4603,-358.3886,-1214.8719
63060.0000,-233.3992,539.5993,302.6431,763.5233,-342.4579,-1240.9916
63080.0000,-223.4259,547.3746,316.3510,763.4340,-352.3604,-1227.9231
63100.0000,-199.4075,569.6605,314.6363,768.4924,-330.5223,-1208.9291
63120.0000,-207.3527,570.2861,315.3289,769.5039,-341.2478,-1222.9736
63140.0000,-215.3772,550.6964,302.6605,768.4573,-349.6582,-1233.8882
63160.0000,-208.3954,574.2680,330.3295,788.6008,-315.1002,-1183.0249
63180.0000,-220.3443,558.7982,305.6530,773.4263,-309.7313,-1200.7987
63200.0000,-211.4910,573.2052,319.3108,773.6367,-317.0483,-1198.1071
63220.0000,-198.2352,589.8920,314.6764,779.4220,-309.7713,-1187.7117
63240.0000,-199.6385,562.0680,317.2672,767.6411,-301.0947,-1194.2070
63260.0000,-175.0871,579.0371,353.7112,783.3439,-283.6995,-1159.5962
63280.0000,-185.7929,564.9128,330.2678,786.6531,-293.0727,-1173.2949
63300.0000,-189.0053,562.2171,329.7383,780.2780,-325.6801,-1180.4926
63320.0000,-177.9073,575.7454,332.2400,787.7386,-281.0772,-1165.4163
63340.0000,-165.8056,573.3986,335.7676,783.2474,-287.6499,-1172.3766
63360.0000,-155.0653,574.4875,332.2217,792.7938,-289.1406,-1165.5262
63380.0000,-160.5871,591.5206,340.7787,792.1577,-294.6001,-1170.2548
63400.0000,-186.3388,569.2706,324.2086,784.8243,-285.2208,-1201.6824
63420.0000,-183.3953,564.6958,333.7699,778.1370,-296.5173,-1199.1377
63440.0000,-180.5358,572.1818,344.2131,789.8848,-292.3259,-1187.8076
63460.0000,-181.1420,568.0009,339.7945,785.0594,-291.4038,-1190.9965
63480.0000,-197.7878,562.8834,337.1655,788.9996,-325.4300,-1201.9626
63500.0000,-198.8750,562.1127,328.8271,781.9830,-295.2920,-1220.8634
63520.0000,-188.9966,562.6863,340.1420,776.0369,-332.5699,-1211.1033
